"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
4665,05/27/15 02:12:18 PM,14.4943,83.757,,
4666,05/27/15 02:17:18 PM,14.4933,83.935,,
4667,05/27/15 02:22:18 PM,14.4919,83.935,,
4668,05/27/15 02:27:18 PM,14.4919,83.935,,
4669,05/27/15 02:32:18 PM,14.4904,83.935,,
4670,05/27/15 02:37:18 PM,14.4909,84.115,,
4671,05/27/15 02:42:18 PM,14.4884,84.295,,
4672,05/27/15 02:47:18 PM,14.4884,84.295,,
4673,05/27/15 02:52:18 PM,14.4884,84.295,,
4674,05/27/15 02:57:18 PM,14.4871,83.757,,
4675,05/27/15 03:02:18 PM,14.4868,83.579,,
4676,05/27/15 03:07:18 PM,14.4864,83.399,,
4677,05/27/15 03:12:18 PM,14.4874,83.221,,
4678,05/27/15 03:17:18 PM,14.4869,83.043,,
4679,05/27/15 03:22:18 PM,14.4880,82.864,,
4680,05/27/15 03:27:18 PM,14.4869,83.043,,
4681,05/27/15 03:32:18 PM,14.4859,83.221,,
4682,05/27/15 03:37:18 PM,14.4864,83.399,,
4683,05/27/15 03:42:18 PM,14.4849,83.399,,
4684,05/27/15 03:47:18 PM,14.4854,83.579,,
4685,05/27/15 03:52:18 PM,14.4854,83.579,,
4686,05/27/15 03:57:18 PM,14.4839,83.579,,
4687,05/27/15 04:02:18 PM,14.4829,83.757,,
4688,05/27/15 04:07:18 PM,14.4833,83.935,,
4689,05/27/15 04:12:18 PM,14.4819,83.935,,
4690,05/27/15 04:17:18 PM,14.4809,84.115,,
4691,05/27/15 04:22:18 PM,14.4775,83.935,,
4692,05/27/15 04:27:18 PM,14.4775,83.935,,
4693,05/27/15 04:32:18 PM,14.4775,83.935,,
4694,05/27/15 04:37:18 PM,14.4765,84.115,,
4695,05/27/15 04:42:18 PM,14.4761,83.935,,
4696,05/27/15 04:47:18 PM,14.4746,83.935,,
4697,05/27/15 04:52:18 PM,14.4732,83.935,,
4698,05/27/15 04:57:18 PM,14.4723,83.579,,
4699,05/27/15 05:02:18 PM,14.4735,83.399,,
4700,05/27/15 05:07:18 PM,14.4735,83.399,,
4701,05/27/15 05:12:18 PM,14.4735,83.399,,
4702,05/27/15 05:17:18 PM,14.4720,83.399,,
4703,05/27/15 05:22:18 PM,14.4701,83.221,,
4704,05/27/15 05:27:18 PM,14.4711,83.043,,
4705,05/27/15 05:32:18 PM,14.4684,82.508,,
4706,05/27/15 05:37:18 PM,14.4681,82.330,,
4707,05/27/15 05:42:18 PM,14.4691,82.152,,
4708,05/27/15 05:47:18 PM,14.4668,81.797,,
4709,05/27/15 05:52:18 PM,14.4697,81.797,,
4710,05/27/15 05:57:18 PM,14.4697,81.797,,
4711,05/27/15 06:02:18 PM,14.4664,81.621,,
4712,05/27/15 06:07:18 PM,14.4649,81.621,,
4713,05/27/15 06:12:18 PM,14.4659,81.442,,
4714,05/27/15 06:17:18 PM,14.4627,81.266,,
4715,05/27/15 06:22:18 PM,14.4623,81.090,,
4716,05/27/15 06:27:18 PM,14.4633,80.911,,
4717,05/27/15 06:32:18 PM,14.4643,80.735,,
4718,05/27/15 06:37:18 PM,14.4621,80.382,,
4719,05/27/15 06:42:18 PM,14.4603,80.206,,
4720,05/27/15 06:47:18 PM,14.4594,79.853,,
4721,05/27/15 06:52:18 PM,14.4601,79.502,,
4722,05/27/15 06:57:18 PM,14.4590,78.975,,
4723,05/27/15 07:02:18 PM,14.4581,78.624,,
4724,05/27/15 07:07:18 PM,14.4587,78.274,,
4725,05/27/15 07:12:18 PM,14.4590,77.749,,
4726,05/27/15 07:17:18 PM,14.4611,77.400,,
4727,05/27/15 07:22:18 PM,14.4598,76.876,,
4728,05/27/15 07:27:18 PM,14.4635,76.528,,
4729,05/27/15 07:32:18 PM,14.4623,76.006,,
4730,05/27/15 07:37:18 PM,14.4614,75.659,,
4731,05/27/15 07:42:18 PM,14.4632,75.139,,
4732,05/27/15 07:47:18 PM,14.4624,74.791,,
4733,05/27/15 07:52:18 PM,14.4626,74.271,,
4734,05/27/15 07:57:18 PM,14.4633,73.926,,
4735,05/27/15 08:02:18 PM,14.4655,73.580,,
4736,05/27/15 08:07:18 PM,14.4656,73.062,,
4737,05/27/15 08:12:18 PM,14.4664,72.718,,
4738,05/27/15 08:17:18 PM,14.4671,72.372,,
4739,05/27/15 08:22:18 PM,14.4649,72.028,,
4740,05/27/15 08:27:18 PM,14.4669,71.683,,
4741,05/27/15 08:32:18 PM,14.4677,71.339,,
4742,05/27/15 08:37:18 PM,14.4669,70.995,,
4743,05/27/15 08:42:18 PM,14.4661,70.651,,
4744,05/27/15 08:47:18 PM,14.4636,70.137,,
4745,05/27/15 08:52:18 PM,14.4656,69.793,,
4746,05/27/15 08:57:18 PM,14.4664,69.449,,
4747,05/27/15 09:02:18 PM,14.4671,69.107,,
4748,05/27/15 09:07:18 PM,14.4677,68.763,,
4749,05/27/15 09:12:18 PM,14.4713,68.421,,
4750,05/27/15 09:17:18 PM,14.4695,68.248,,
4751,05/27/15 09:22:18 PM,14.4701,67.906,,
4752,05/27/15 09:27:18 PM,14.4694,67.564,,
4753,05/27/15 09:32:18 PM,14.4719,67.392,,
4754,05/27/15 09:37:18 PM,14.4745,67.221,,
4755,05/27/15 09:42:18 PM,14.4755,67.050,,
4756,05/27/15 09:47:18 PM,14.4765,66.879,,
4757,05/27/15 09:52:18 PM,14.4777,66.708,,
4758,05/27/15 09:57:18 PM,14.4801,66.537,,
4759,05/27/15 10:02:18 PM,14.4787,66.537,,
4760,05/27/15 10:07:18 PM,14.4797,66.366,,
4761,05/27/15 10:12:18 PM,14.4780,66.193,,
4762,05/27/15 10:17:18 PM,14.4790,66.022,,
4763,05/27/15 10:22:18 PM,14.4801,65.851,,
4764,05/27/15 10:27:18 PM,14.4801,65.851,,
4765,05/27/15 10:32:18 PM,14.4811,65.680,,
4766,05/27/15 10:37:18 PM,14.4836,65.509,,
4767,05/27/15 10:42:18 PM,14.4848,65.338,,
4768,05/27/15 10:47:18 PM,14.4858,65.167,,
4769,05/27/15 10:52:18 PM,14.4840,64.996,,
4770,05/27/15 10:57:18 PM,14.4883,64.996,,
4771,05/27/15 11:02:18 PM,14.4880,64.825,,
4772,05/27/15 11:07:18 PM,14.4875,64.652,,
4773,05/27/15 11:12:18 PM,14.4872,64.481,,
4774,05/27/15 11:17:18 PM,14.4872,64.481,,
4775,05/27/15 11:22:18 PM,14.4883,64.310,,
4776,05/27/15 11:27:18 PM,14.4897,64.310,,
4777,05/27/15 11:32:18 PM,14.4907,64.139,,
4778,05/27/15 11:37:18 PM,14.4878,64.139,,
4779,05/27/15 11:42:18 PM,14.4878,64.139,,
4780,05/27/15 11:47:18 PM,14.4875,63.968,,
4781,05/27/15 11:52:18 PM,14.4875,63.968,,
4782,05/27/15 11:57:18 PM,14.4875,63.968,,
4783,05/28/15 12:02:18 AM,14.4858,63.797,,
4784,05/28/15 12:07:18 AM,14.4843,63.797,,
4785,05/28/15 12:12:18 AM,14.4839,63.626,,
4786,05/28/15 12:17:18 AM,14.4825,63.626,,
4787,05/28/15 12:22:18 AM,14.4836,63.455,,
4788,05/28/15 12:27:18 AM,14.4832,63.282,,
4789,05/28/15 12:32:18 AM,14.4832,63.282,,
4790,05/28/15 12:37:18 AM,14.4829,63.111,,
4791,05/28/15 12:42:18 AM,14.4842,63.111,,
4792,05/28/15 12:47:18 AM,14.4825,62.940,,
4793,05/28/15 12:52:18 AM,14.4825,62.940,,
4794,05/28/15 12:57:18 AM,14.4822,62.769,,
4795,05/28/15 01:02:18 AM,14.4822,62.769,,
4796,05/28/15 01:07:18 AM,14.4817,62.598,,
4797,05/28/15 01:12:18 AM,14.4832,62.598,,
4798,05/28/15 01:17:18 AM,14.4814,62.425,,
4799,05/28/15 01:22:18 AM,14.4785,62.425,,
4800,05/28/15 01:27:18 AM,14.4785,62.425,,
4801,05/28/15 01:32:18 AM,14.4781,62.254,,
4802,05/28/15 01:37:18 AM,14.4753,62.254,,
4803,05/28/15 01:42:18 AM,14.4767,62.254,,
4804,05/28/15 01:47:18 AM,14.4749,62.083,,
4805,05/28/15 01:52:18 AM,14.4749,62.083,,
4806,05/28/15 01:57:18 AM,14.4764,62.083,,
4807,05/28/15 02:02:18 AM,14.4732,61.912,,
4808,05/28/15 02:07:18 AM,14.4732,61.912,,
4809,05/28/15 02:12:18 AM,14.4732,61.912,,
4810,05/28/15 02:17:18 AM,14.4713,61.741,,
4811,05/28/15 02:22:18 AM,14.4713,61.741,,
4812,05/28/15 02:27:18 AM,14.4713,61.741,,
4813,05/28/15 02:32:18 AM,14.4710,61.569,,
4814,05/28/15 02:37:18 AM,14.4710,61.569,,
4815,05/28/15 02:42:18 AM,14.4710,61.569,,
4816,05/28/15 02:47:18 AM,14.4735,61.398,,
4817,05/28/15 02:52:18 AM,14.4706,61.398,,
4818,05/28/15 02:57:18 AM,14.4706,61.398,,
4819,05/28/15 03:02:18 AM,14.4706,61.398,,
4820,05/28/15 03:07:18 AM,14.4703,61.227,,
4821,05/28/15 03:12:18 AM,14.4703,61.227,,
4822,05/28/15 03:17:18 AM,14.4703,61.227,,
4823,05/28/15 03:22:18 AM,14.4685,61.054,,
4824,05/28/15 03:27:18 AM,14.4685,61.054,,
4825,05/28/15 03:32:18 AM,14.4685,61.054,,
4826,05/28/15 03:37:18 AM,14.4713,61.054,,
4827,05/28/15 03:42:18 AM,14.4695,60.883,,
4828,05/28/15 03:47:18 AM,14.4695,60.883,,
4829,05/28/15 03:52:18 AM,14.4681,60.883,,
4830,05/28/15 03:57:18 AM,14.4695,60.883,,
4831,05/28/15 04:02:18 AM,14.4666,60.883,,
4832,05/28/15 04:07:18 AM,14.4681,60.883,,
4833,05/28/15 04:12:18 AM,14.4710,60.883,,
4834,05/28/15 04:17:18 AM,14.4691,60.712,,
4835,05/28/15 04:22:18 AM,14.4720,60.712,,
4836,05/28/15 04:27:18 AM,14.4720,60.712,,
4837,05/28/15 04:32:18 AM,14.4706,60.712,,
4838,05/28/15 04:37:18 AM,14.4706,60.712,,
4839,05/28/15 04:42:18 AM,14.4703,60.539,,
4840,05/28/15 04:47:18 AM,14.4717,60.539,,
4841,05/28/15 04:52:18 AM,14.4732,60.539,,
4842,05/28/15 04:57:18 AM,14.4717,60.539,,
4843,05/28/15 05:02:18 AM,14.4713,60.368,,
4844,05/28/15 05:07:18 AM,14.4727,60.368,,
4845,05/28/15 05:12:18 AM,14.4727,60.368,,
4846,05/28/15 05:17:18 AM,14.4713,60.368,,
4847,05/28/15 05:22:18 AM,14.4727,60.368,,
4848,05/28/15 05:27:18 AM,14.4684,60.368,,
4849,05/28/15 05:32:18 AM,14.4698,60.368,,
4850,05/28/15 05:37:18 AM,14.4698,60.368,,
4851,05/28/15 05:42:18 AM,14.4713,60.368,,
4852,05/28/15 05:47:18 AM,14.4698,60.368,,
4853,05/28/15 05:52:18 AM,14.4742,60.368,,
4854,05/28/15 05:57:18 AM,14.4724,60.195,,
4855,05/28/15 06:02:18 AM,14.4710,60.195,,
4856,05/28/15 06:07:18 AM,14.4739,60.195,,
4857,05/28/15 06:12:18 AM,14.4739,60.195,,
4858,05/28/15 06:17:18 AM,14.4739,60.195,,
4859,05/28/15 06:22:18 AM,14.4752,60.195,,
4860,05/28/15 06:27:18 AM,14.4781,60.195,,
4861,05/28/15 06:32:18 AM,14.4810,60.195,,
4862,05/28/15 06:37:18 AM,14.4810,60.195,,
4863,05/28/15 06:42:18 AM,14.4813,60.368,,
4864,05/28/15 06:47:18 AM,14.4813,60.368,,
4865,05/28/15 06:52:18 AM,14.4817,60.539,,
4866,05/28/15 06:57:18 AM,14.4839,60.883,,
4867,05/28/15 07:02:18 AM,14.4813,61.054,,
4868,05/28/15 07:07:18 AM,14.4839,61.569,,
4869,05/28/15 07:12:18 AM,14.4832,61.912,,
4870,05/28/15 07:17:18 AM,14.4842,62.425,,
4871,05/28/15 07:22:18 AM,14.4854,62.940,,
4872,05/28/15 07:27:18 AM,14.4851,63.455,,
4873,05/28/15 07:32:18 AM,14.4865,64.139,,
4874,05/28/15 07:37:18 AM,14.4875,64.652,,
4875,05/28/15 07:42:18 AM,14.4883,64.996,,
4876,05/28/15 07:47:18 AM,14.4894,65.509,,
4877,05/28/15 07:52:18 AM,14.4901,65.851,,
4878,05/28/15 07:57:18 AM,14.4884,66.366,,
4879,05/28/15 08:02:18 AM,14.4894,66.879,,
4880,05/28/15 08:07:18 AM,14.4888,67.221,,
4881,05/28/15 08:12:18 AM,14.4899,67.735,,
4882,05/28/15 08:17:18 AM,14.4864,68.077,,
4883,05/28/15 08:22:18 AM,14.4874,68.592,,
4884,05/28/15 08:27:18 AM,14.4885,69.107,,
4885,05/28/15 08:32:18 AM,14.4878,69.449,,
4886,05/28/15 08:37:18 AM,14.4887,69.793,,
4887,05/28/15 08:42:18 AM,14.4894,70.137,,
4888,05/28/15 08:47:18 AM,14.4916,70.480,,
4889,05/28/15 08:52:18 AM,14.4919,70.651,,
4890,05/28/15 08:57:18 AM,14.4928,70.995,,
4891,05/28/15 09:02:18 AM,14.4935,71.339,,
4892,05/28/15 09:07:18 AM,14.4967,71.512,,
4893,05/28/15 09:12:18 AM,14.4968,72.199,,
4894,05/28/15 09:17:18 AM,14.4994,73.407,,
4895,05/28/15 09:22:18 AM,14.4971,74.271,,
4896,05/28/15 09:27:18 AM,14.4972,74.964,,
4897,05/28/15 09:32:18 AM,14.4962,75.832,,
4898,05/28/15 09:37:18 AM,14.4975,77.050,,
4899,05/28/15 09:42:18 AM,14.4980,78.449,,
4900,05/28/15 09:47:18 AM,14.4993,79.678,,
4901,05/28/15 09:52:18 AM,14.4988,80.735,,
4902,05/28/15 09:57:18 AM,14.4984,81.797,,
4903,05/28/15 10:02:18 AM,14.4980,82.864,,
4904,05/28/15 10:07:18 AM,14.4987,83.757,,
4905,05/28/15 10:12:18 AM,14.4999,84.295,,
4906,05/28/15 10:17:18 AM,14.4978,84.654,,
4907,05/28/15 10:22:18 AM,14.4952,85.374,,
4908,05/28/15 10:27:18 AM,14.4980,85.915,,
4909,05/28/15 10:32:18 AM,14.4968,86.641,,
4910,05/28/15 10:37:18 AM,14.4971,87.368,,
4911,05/28/15 10:42:18 AM,14.4999,87.915,,
4912,05/28/15 10:47:18 AM,14.4983,88.466,,
4913,05/28/15 10:52:18 AM,14.4996,89.017,,
4914,05/28/15 10:57:18 AM,14.4971,89.200,,
4915,05/28/15 11:02:18 AM,14.4975,89.384,,
4916,05/28/15 11:07:18 AM,14.4974,89.938,,
4917,05/28/15 11:12:18 AM,14.4970,90.309,,
4918,05/28/15 11:17:18 AM,14.4968,90.867,,
4919,05/28/15 11:22:18 AM,14.4952,91.425,,
4920,05/28/15 11:27:18 AM,14.4943,91.612,,
4921,05/28/15 11:32:18 AM,14.4942,92.174,,
4922,05/28/15 11:37:18 AM,14.4942,92.174,,
4923,05/28/15 11:42:18 AM,14.4932,92.363,,
4924,05/28/15 11:47:18 AM,14.4922,92.550,,
4925,05/28/15 11:52:18 AM,14.4946,92.926,,
4926,05/28/15 11:57:18 AM,14.4903,92.926,,
4927,05/28/15 12:02:18 PM,14.4893,93.115,,
4928,05/28/15 12:07:18 PM,14.4912,93.304,,
4929,05/28/15 12:12:18 PM,14.4897,93.304,,
4930,05/28/15 12:17:18 PM,14.4883,93.304,,
4931,05/28/15 12:22:18 PM,14.4887,93.493,,
4932,05/28/15 12:27:18 PM,14.4901,93.493,,
4933,05/28/15 12:32:18 PM,14.4897,93.304,,
4934,05/28/15 12:37:18 PM,14.4899,92.737,,
4935,05/28/15 12:42:18 PM,14.4903,92.363,,
4936,05/28/15 12:47:18 PM,14.4855,92.174,,
4937,05/28/15 12:52:18 PM,14.4856,91.612,,
4938,05/28/15 12:57:18 PM,14.4846,91.800,,
4939,05/28/15 01:02:18 PM,14.4851,91.987,,
4940,05/28/15 01:07:18 PM,14.4874,92.363,,
4941,05/28/15 01:12:18 PM,14.4880,92.550,,
4942,05/28/15 01:17:18 PM,14.4836,92.550,,
4943,05/28/15 01:22:18 PM,14.4851,92.550,,
4944,05/28/15 01:27:18 PM,14.4840,92.737,,
4945,05/28/15 01:32:18 PM,14.4845,92.926,,
4946,05/28/15 01:37:18 PM,14.4840,93.304,,
4947,05/28/15 01:42:18 PM,14.4820,93.115,,
4948,05/28/15 01:47:18 PM,14.4793,93.115,,
4949,05/28/15 01:52:18 PM,14.4782,93.304,,
4950,05/28/15 01:57:18 PM,14.4764,93.115,,
4951,05/28/15 02:02:18 PM,14.4764,93.115,,
4952,05/28/15 02:07:18 PM,14.4759,92.363,,
4953,05/28/15 02:12:18 PM,14.4736,91.987,,
4954,05/28/15 02:17:18 PM,14.4726,92.174,,
4955,05/28/15 02:22:18 PM,14.4716,92.363,,
4956,05/28/15 02:27:18 PM,14.4693,92.550,,
4957,05/28/15 02:32:18 PM,14.4697,92.737,,
4958,05/28/15 02:37:18 PM,14.4668,92.737,,
4959,05/28/15 02:42:18 PM,14.4664,92.550,,
4960,05/28/15 02:47:18 PM,14.4636,91.987,,
4961,05/28/15 02:52:18 PM,14.4650,91.425,,
4962,05/28/15 02:57:18 PM,14.4642,91.053,,
4963,05/28/15 03:02:18 PM,14.4646,91.240,,
4964,05/28/15 03:07:18 PM,14.4626,91.612,,
4965,05/28/15 03:12:18 PM,14.4603,91.800,,
4966,05/28/15 03:17:18 PM,14.4603,91.800,,
4967,05/28/15 03:22:18 PM,14.4588,91.800,,
4968,05/28/15 03:27:18 PM,14.4607,91.987,,
4969,05/28/15 03:32:18 PM,14.4592,91.987,,
4970,05/28/15 03:37:18 PM,14.4603,91.800,,
4971,05/28/15 03:42:18 PM,14.4559,91.240,,
4972,05/28/15 03:47:18 PM,14.4561,90.680,,
4973,05/28/15 03:52:18 PM,14.4548,90.124,,
4974,05/28/15 03:57:18 PM,14.4559,89.384,,
4975,05/28/15 04:02:18 PM,14.4559,88.833,,
4976,05/28/15 04:07:18 PM,14.4566,87.915,,
4977,05/28/15 04:12:18 PM,14.4534,87.186,,
4978,05/28/15 04:17:18 PM,14.4519,86.459,,
4979,05/28/15 04:22:18 PM,14.4520,85.915,,
4980,05/28/15 04:27:18 PM,14.4511,85.554,,
4981,05/28/15 04:32:18 PM,14.4517,85.194,,
4982,05/28/15 04:37:18 PM,14.4494,84.834,,
4983,05/28/15 04:42:18 PM,14.4489,84.654,,
4984,05/28/15 04:47:18 PM,14.4514,84.474,,
4985,05/28/15 04:52:18 PM,14.4497,84.295,,
4986,05/28/15 04:57:18 PM,14.4482,84.295,,
4987,05/28/15 05:02:18 PM,14.4478,84.115,,
4988,05/28/15 05:07:18 PM,14.4492,84.115,,
4989,05/28/15 05:12:18 PM,14.4497,84.295,,
4990,05/28/15 05:17:18 PM,14.4500,84.474,,
4991,05/28/15 05:22:18 PM,14.4500,84.474,,
4992,05/28/15 05:27:18 PM,14.4489,84.654,,
4993,05/28/15 05:32:18 PM,14.4489,84.654,,
4994,05/28/15 05:37:18 PM,14.4508,84.834,,
4995,05/28/15 05:42:18 PM,14.4494,84.834,,
4996,05/28/15 05:47:18 PM,14.4508,84.834,,
4997,05/28/15 05:52:18 PM,14.4494,84.834,,
4998,05/28/15 05:57:18 PM,14.4508,84.834,,
4999,05/28/15 06:02:18 PM,14.4508,84.834,,
5000,05/28/15 06:07:18 PM,14.4519,84.654,,
5001,05/28/15 06:12:18 PM,14.4504,84.654,,
5002,05/28/15 06:17:18 PM,14.4504,84.654,,
5003,05/28/15 06:22:18 PM,14.4504,84.654,,
5004,05/28/15 06:27:18 PM,14.4500,84.474,,
5005,05/28/15 06:32:18 PM,14.4507,84.115,,
5006,05/28/15 06:37:18 PM,14.4488,83.935,,
5007,05/28/15 06:42:18 PM,14.4508,83.579,,
5008,05/28/15 06:47:18 PM,14.4510,83.043,,
5009,05/28/15 06:52:18 PM,14.4540,82.508,,
5010,05/28/15 06:57:18 PM,14.4558,81.975,,
5011,05/28/15 07:02:18 PM,14.4574,81.442,,
5012,05/28/15 07:07:18 PM,14.4579,81.090,,
5013,05/28/15 07:12:18 PM,14.4558,80.735,,
5014,05/28/15 07:17:18 PM,14.4592,80.382,,
5015,05/28/15 07:22:18 PM,14.4598,80.029,,
5016,05/28/15 07:27:18 PM,14.4606,79.678,,
5017,05/28/15 07:32:18 PM,14.4597,79.326,,
5018,05/28/15 07:37:18 PM,14.4603,78.975,,
5019,05/28/15 07:42:18 PM,14.4610,78.624,,
5020,05/28/15 07:47:18 PM,14.4601,78.274,,
5021,05/28/15 07:52:18 PM,14.4608,77.923,,
5022,05/28/15 07:57:18 PM,14.4629,77.574,,
5023,05/28/15 08:02:18 PM,14.4649,77.225,,
5024,05/28/15 08:07:18 PM,14.4642,76.876,,
5025,05/28/15 08:12:18 PM,14.4620,76.528,,
5026,05/28/15 08:17:18 PM,14.4626,76.181,,
5027,05/28/15 08:22:18 PM,14.4633,75.832,,
5028,05/28/15 08:27:18 PM,14.4653,75.484,,
5029,05/28/15 08:32:18 PM,14.4632,75.139,,
5030,05/28/15 08:37:18 PM,14.4637,74.791,,
5031,05/28/15 08:42:18 PM,14.4659,74.446,,
5032,05/28/15 08:47:18 PM,14.4637,74.098,,
5033,05/28/15 08:52:18 PM,14.4643,73.753,,
5034,05/28/15 08:57:18 PM,14.4665,73.407,,
5035,05/28/15 09:02:18 PM,14.4714,73.062,,
5036,05/28/15 09:07:18 PM,14.4693,72.718,,
5037,05/28/15 09:12:18 PM,14.4713,72.372,,
5038,05/28/15 09:17:18 PM,14.4720,72.028,,
5039,05/28/15 09:22:18 PM,14.4713,71.683,,
5040,05/28/15 09:27:18 PM,14.4723,71.512,,
5041,05/28/15 09:32:18 PM,14.4748,71.339,,
5042,05/28/15 09:37:18 PM,14.4777,71.339,,
5043,05/28/15 09:42:18 PM,14.4801,71.168,,
5044,05/28/15 09:47:18 PM,14.4845,71.168,,
5045,05/28/15 09:52:18 PM,14.4826,70.995,,
5046,05/28/15 09:57:18 PM,14.4826,70.995,,
5047,05/28/15 10:02:18 PM,14.4855,70.995,,
5048,05/28/15 10:07:18 PM,14.4855,70.995,,
5049,05/28/15 10:12:18 PM,14.4869,70.995,,
5050,05/28/15 10:17:18 PM,14.4852,70.824,,
5051,05/28/15 10:22:18 PM,14.4865,70.824,,
5052,05/28/15 10:27:18 PM,14.4877,70.651,,
5053,05/28/15 10:32:18 PM,14.4877,70.651,,
5054,05/28/15 10:37:18 PM,14.4858,70.480,,
5055,05/28/15 10:42:18 PM,14.4869,70.308,,
5056,05/28/15 10:47:18 PM,14.4897,70.308,,
5057,05/28/15 10:52:18 PM,14.4894,70.137,,
5058,05/28/15 10:57:18 PM,14.4875,69.964,,
5059,05/28/15 11:02:18 PM,14.4861,69.964,,
5060,05/28/15 11:07:18 PM,14.4843,69.793,,
5061,05/28/15 11:12:18 PM,14.4839,69.622,,
5062,05/28/15 11:17:18 PM,14.4839,69.622,,
5063,05/28/15 11:22:18 PM,14.4807,69.449,,
5064,05/28/15 11:27:18 PM,14.4832,69.278,,
5065,05/28/15 11:32:18 PM,14.4829,69.107,,
5066,05/28/15 11:37:18 PM,14.4814,69.107,,
5067,05/28/15 11:42:18 PM,14.4796,68.934,,
5068,05/28/15 11:47:18 PM,14.4796,68.934,,
5069,05/28/15 11:52:18 PM,14.4767,68.934,,
5070,05/28/15 11:57:18 PM,14.4793,68.763,,
5071,05/29/15 12:02:18 AM,14.4793,68.763,,
5072,05/29/15 12:07:18 AM,14.4793,68.763,,
5073,05/29/15 12:12:18 AM,14.4788,68.592,,
5074,05/29/15 12:17:18 AM,14.4788,68.592,,
5075,05/29/15 12:22:18 AM,14.4817,68.592,,
5076,05/29/15 12:27:18 AM,14.4813,68.421,,
5077,05/29/15 12:32:18 AM,14.4825,68.248,,
5078,05/29/15 12:37:18 AM,14.4820,68.077,,
5079,05/29/15 12:42:18 AM,14.4803,67.906,,
5080,05/29/15 12:47:18 AM,14.4827,67.735,,
5081,05/29/15 12:52:18 AM,14.4827,67.735,,
5082,05/29/15 12:57:18 AM,14.4823,67.564,,
5083,05/29/15 01:02:18 AM,14.4820,67.392,,
5084,05/29/15 01:07:18 AM,14.4801,67.221,,
5085,05/29/15 01:12:18 AM,14.4784,67.050,,
5086,05/29/15 01:17:18 AM,14.4794,66.879,,
5087,05/29/15 01:22:18 AM,14.4772,66.537,,
5088,05/29/15 01:27:18 AM,14.4782,66.366,,
5089,05/29/15 01:32:18 AM,14.4736,66.193,,
5090,05/29/15 01:37:18 AM,14.4748,66.022,,
5091,05/29/15 01:42:18 AM,14.4743,65.851,,
5092,05/29/15 01:47:18 AM,14.4753,65.680,,
5093,05/29/15 01:52:18 AM,14.4736,65.509,,
5094,05/29/15 01:57:18 AM,14.4746,65.338,,
5095,05/29/15 02:02:18 AM,14.4743,65.167,,
5096,05/29/15 02:07:18 AM,14.4739,64.996,,
5097,05/29/15 02:12:18 AM,14.4722,64.825,,
5098,05/29/15 02:17:18 AM,14.4722,64.825,,
5099,05/29/15 02:22:18 AM,14.4703,64.652,,
5100,05/29/15 02:27:18 AM,14.4700,64.481,,
5101,05/29/15 02:32:18 AM,14.4682,64.310,,
5102,05/29/15 02:37:18 AM,14.4682,64.310,,
5103,05/29/15 02:42:18 AM,14.4649,64.139,,
5104,05/29/15 02:47:18 AM,14.4661,63.968,,
5105,05/29/15 02:52:18 AM,14.4656,63.797,,
5106,05/29/15 02:57:18 AM,14.4671,63.797,,
5107,05/29/15 03:02:18 AM,14.4668,63.626,,
5108,05/29/15 03:07:18 AM,14.4649,63.455,,
5109,05/29/15 03:12:18 AM,14.4646,63.282,,
5110,05/29/15 03:17:18 AM,14.4632,63.282,,
5111,05/29/15 03:22:18 AM,14.4598,63.111,,
5112,05/29/15 03:27:18 AM,14.4613,63.111,,
5113,05/29/15 03:32:18 AM,14.4595,62.940,,
5114,05/29/15 03:37:18 AM,14.4578,62.769,,
5115,05/29/15 03:42:18 AM,14.4578,62.769,,
5116,05/29/15 03:47:18 AM,14.4574,62.598,,
5117,05/29/15 03:52:18 AM,14.4571,62.425,,
5118,05/29/15 03:57:18 AM,14.4542,62.425,,
5119,05/29/15 04:02:18 AM,14.4566,62.254,,
5120,05/29/15 04:07:18 AM,14.4595,62.254,,
5121,05/29/15 04:12:18 AM,14.4578,62.083,,
5122,05/29/15 04:17:18 AM,14.4563,62.083,,
5123,05/29/15 04:22:18 AM,14.4574,61.912,,
5124,05/29/15 04:27:18 AM,14.4584,61.741,,
5125,05/29/15 04:32:18 AM,14.4556,61.741,,
5126,05/29/15 04:37:18 AM,14.4581,61.569,,
5127,05/29/15 04:42:18 AM,14.4595,61.569,,
5128,05/29/15 04:47:18 AM,14.4620,61.398,,
5129,05/29/15 04:52:18 AM,14.4635,61.398,,
5130,05/29/15 04:57:18 AM,14.4630,61.227,,
5131,05/29/15 05:02:18 AM,14.4630,61.227,,
5132,05/29/15 05:07:18 AM,14.4627,61.054,,
5133,05/29/15 05:12:18 AM,14.4627,61.054,,
5134,05/29/15 05:17:18 AM,14.4642,61.054,,
5135,05/29/15 05:22:18 AM,14.4652,60.883,,
5136,05/29/15 05:27:18 AM,14.4681,60.883,,
5137,05/29/15 05:32:18 AM,14.4678,60.712,,
5138,05/29/15 05:37:18 AM,14.4691,60.712,,
5139,05/29/15 05:42:18 AM,14.4703,60.539,,
5140,05/29/15 05:47:18 AM,14.4688,60.539,,
5141,05/29/15 05:52:18 AM,14.4717,60.539,,
