"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713)","Coupler Attached (LGR S/N: 10569713)","Stopped (LGR S/N: 10569713)","End Of File (LGR S/N: 10569713)"
1,02/10/16 01:12:18 PM,14.3677,45.828,Logged,,,
2,02/10/16 01:17:18 PM,14.3658,46.369,,,,
3,02/10/16 01:22:18 PM,14.3651,46.728,,,,
4,02/10/16 01:27:18 PM,14.3641,46.908,,,,
5,02/10/16 01:32:18 PM,14.3654,46.908,,,,
6,02/10/16 01:37:18 PM,14.3637,46.728,,,,
7,02/10/16 01:42:18 PM,14.3634,46.548,,,,
8,02/10/16 01:47:18 PM,14.3619,46.548,,,,
9,02/10/16 01:52:18 PM,14.3627,46.188,,,,
10,02/10/16 01:57:18 PM,14.3627,46.188,,,,
11,02/10/16 02:02:18 PM,14.3609,46.008,,,,
12,02/10/16 02:07:18 PM,14.3595,46.008,,,,
13,02/10/16 02:12:18 PM,14.3580,46.008,,,,
14,02/10/16 02:17:18 PM,14.3605,45.828,,,,
15,02/10/16 02:22:18 PM,14.3570,45.466,,,,
16,02/10/16 02:27:18 PM,14.3577,45.104,,,,
17,02/10/16 02:32:18 PM,14.3577,45.104,,,,
18,02/10/16 02:37:18 PM,14.3577,45.104,,,,
19,02/10/16 02:42:18 PM,14.3587,44.922,,,,
20,02/10/16 02:47:18 PM,14.3570,44.742,,,,
21,02/10/16 02:52:18 PM,14.3609,44.560,,,,
22,02/10/16 02:57:18 PM,14.3599,44.013,,,,
23,02/10/16 03:02:18 PM,14.3603,43.466,,,,
24,02/10/16 03:07:18 PM,14.3611,43.099,,,,
25,02/10/16 03:12:18 PM,14.3600,42.548,,,,
26,02/10/16 03:17:18 PM,14.3589,41.994,,,,
27,02/10/16 03:22:18 PM,14.3611,41.625,,,,
28,02/10/16 03:27:18 PM,14.3600,41.067,,,,
29,02/10/16 03:32:18 PM,14.3593,40.696,,,,
30,02/10/16 03:37:18 PM,14.3598,40.134,,,,
31,02/10/16 03:42:18 PM,14.3561,39.760,,,,
32,02/10/16 03:47:18 PM,14.3576,39.760,,,,
33,02/10/16 03:52:18 PM,14.3583,40.134,,,,
34,02/10/16 03:57:18 PM,14.3608,40.696,,,,
35,02/10/16 04:02:18 PM,14.3615,41.067,,,,
36,02/10/16 04:07:18 PM,14.3622,40.696,,,,
37,02/10/16 04:12:18 PM,14.3622,40.696,,,,
38,02/10/16 04:17:18 PM,14.3611,40.881,,,,
39,02/10/16 04:22:18 PM,14.3611,40.881,,,,
40,02/10/16 04:27:18 PM,14.3629,41.067,,,,
41,02/10/16 04:32:18 PM,14.3629,41.067,,,,
42,02/10/16 04:37:18 PM,14.3654,40.881,,,,
43,02/10/16 04:42:18 PM,14.3664,40.696,,,,
44,02/10/16 04:47:18 PM,14.3683,40.134,,,,
45,02/10/16 04:52:18 PM,14.3658,39.573,,,,
46,02/10/16 04:57:18 PM,14.3661,39.007,,,,
47,02/10/16 05:02:18 PM,14.3656,38.629,,,,
48,02/10/16 05:07:18 PM,14.3676,38.250,,,,
49,02/10/16 05:12:18 PM,14.3719,38.250,,,,
50,02/10/16 05:17:18 PM,14.3716,38.061,,,,
51,02/10/16 05:22:18 PM,14.3751,37.679,,,,
52,02/10/16 05:27:18 PM,14.3759,37.297,,,,
53,02/10/16 05:32:18 PM,14.3766,36.914,,,,
54,02/10/16 05:37:18 PM,14.3759,36.531,,,,
55,02/10/16 05:42:18 PM,14.3770,36.338,,,,
56,02/10/16 05:47:18 PM,14.3734,35.951,,,,
57,02/10/16 05:52:18 PM,14.3756,35.564,,,,
58,02/10/16 05:57:18 PM,14.3777,35.175,,,,
59,02/10/16 06:02:18 PM,14.3817,34.981,,,,
60,02/10/16 06:07:18 PM,14.3809,34.590,,,,
61,02/10/16 06:12:18 PM,14.3831,34.198,,,,
62,02/10/16 06:17:18 PM,14.3824,33.805,,,,
63,02/10/16 06:22:18 PM,14.3834,33.607,,,,
64,02/10/16 06:27:18 PM,14.3841,33.213,,,,
65,02/10/16 06:32:18 PM,14.3819,32.815,,,,
66,02/10/16 06:37:18 PM,14.3827,32.418,,,,
67,02/10/16 06:42:18 PM,14.3834,32.018,,,,
68,02/10/16 06:47:18 PM,14.3856,31.617,,,,
69,02/10/16 06:52:18 PM,14.3853,31.415,,,,
70,02/10/16 06:57:18 PM,14.3859,31.012,,,,
71,02/10/16 07:02:18 PM,14.3866,30.607,,,,
72,02/10/16 07:07:18 PM,14.3873,30.198,,,,
73,02/10/16 07:12:18 PM,14.3880,29.790,,,,
74,02/10/16 07:17:18 PM,14.3883,29.174,,,,
75,02/10/16 07:22:18 PM,14.3905,28.762,,,,
76,02/10/16 07:27:18 PM,14.3927,28.346,,,,
77,02/10/16 07:32:18 PM,14.3919,27.930,,,,
78,02/10/16 07:37:18 PM,14.3912,27.511,,,,
79,02/10/16 07:42:18 PM,14.3908,27.302,,,,
80,02/10/16 07:47:18 PM,14.3943,26.881,,,,
81,02/10/16 07:52:18 PM,14.3964,26.458,,,,
82,02/10/16 07:57:18 PM,14.3972,26.031,,,,
83,02/10/16 08:02:18 PM,14.4007,25.605,,,,
84,02/10/16 08:07:18 PM,14.4004,25.390,,,,
85,02/10/16 08:12:18 PM,14.3999,25.174,,,,
86,02/10/16 08:17:18 PM,14.4009,24.960,,,,
87,02/10/16 08:22:18 PM,14.4007,24.744,,,,
88,02/10/16 08:27:18 PM,14.4031,24.526,,,,
89,02/10/16 08:32:18 PM,14.4027,24.310,,,,
90,02/10/16 08:37:18 PM,14.4027,24.310,,,,
91,02/10/16 08:42:18 PM,14.4027,24.310,,,,
92,02/10/16 08:47:18 PM,14.4041,24.310,,,,
93,02/10/16 08:52:18 PM,14.4046,24.526,,,,
94,02/10/16 08:57:18 PM,14.4073,24.526,,,,
95,02/10/16 09:02:18 PM,14.4078,24.744,,,,
96,02/10/16 09:07:18 PM,14.4078,24.744,,,,
97,02/10/16 09:12:18 PM,14.4095,24.960,,,,
98,02/10/16 09:17:18 PM,14.4139,24.960,,,,
99,02/10/16 09:22:18 PM,14.4107,24.744,,,,
100,02/10/16 09:27:18 PM,14.4134,24.744,,,,
101,02/10/16 09:32:18 PM,14.4131,24.526,,,,
102,02/10/16 09:37:18 PM,14.4117,24.526,,,,
103,02/10/16 09:42:18 PM,14.4141,24.310,,,,
104,02/10/16 09:47:18 PM,14.4141,24.310,,,,
105,02/10/16 09:52:18 PM,14.4127,24.310,,,,
106,02/10/16 09:57:18 PM,14.4137,24.093,,,,
107,02/10/16 10:02:18 PM,14.4137,24.093,,,,
108,02/10/16 10:07:18 PM,14.4120,23.875,,,,
109,02/10/16 10:12:18 PM,14.4144,23.655,,,,
110,02/10/16 10:17:18 PM,14.4141,23.436,,,,
111,02/10/16 10:22:18 PM,14.4152,23.216,,,,
112,02/10/16 10:27:18 PM,14.4176,22.995,,,,
113,02/10/16 10:32:18 PM,14.4169,22.552,,,,
114,02/10/16 10:37:18 PM,14.4179,22.330,,,,
115,02/10/16 10:42:18 PM,14.4204,22.107,,,,
116,02/10/16 10:47:18 PM,14.4214,21.884,,,,
117,02/10/16 10:52:18 PM,14.4197,21.659,,,,
118,02/10/16 10:57:18 PM,14.4224,21.659,,,,
119,02/10/16 11:02:18 PM,14.4239,21.659,,,,
120,02/10/16 11:07:18 PM,14.4239,21.659,,,,
121,02/10/16 11:12:18 PM,14.4253,21.659,,,,
122,02/10/16 11:17:18 PM,14.4285,21.884,,,,
123,02/10/16 11:22:18 PM,14.4272,21.884,,,,
124,02/10/16 11:27:18 PM,14.4279,22.330,,,,
125,02/10/16 11:32:18 PM,14.4279,22.330,,,,
126,02/10/16 11:37:18 PM,14.4282,22.552,,,,
127,02/10/16 11:42:18 PM,14.4297,22.552,,,,
128,02/10/16 11:47:18 PM,14.4269,22.552,,,,
129,02/10/16 11:52:18 PM,14.4282,22.552,,,,
130,02/10/16 11:57:18 PM,14.4294,22.330,,,,
131,02/11/16 12:02:18 AM,14.4307,22.330,,,,
132,02/11/16 12:07:18 AM,14.4294,22.330,,,,
133,02/11/16 12:12:18 AM,14.4304,22.107,,,,
134,02/11/16 12:17:18 AM,14.4318,22.107,,,,
135,02/11/16 12:22:18 AM,14.4282,21.659,,,,
136,02/11/16 12:27:18 AM,14.4292,21.434,,,,
137,02/11/16 12:32:18 AM,14.4317,21.209,,,,
138,02/11/16 12:37:18 AM,14.4295,20.757,,,,
139,02/11/16 12:42:18 AM,14.4305,20.529,,,,
140,02/11/16 12:47:18 AM,14.4315,20.302,,,,
141,02/11/16 12:52:18 AM,14.4313,20.073,,,,
142,02/11/16 12:57:18 AM,14.4326,20.073,,,,
143,02/11/16 01:02:18 AM,14.4350,19.843,,,,
144,02/11/16 01:07:18 AM,14.4291,19.612,,,,
145,02/11/16 01:12:18 AM,14.4318,19.612,,,,
146,02/11/16 01:17:18 AM,14.4286,19.382,,,,
147,02/11/16 01:22:18 AM,14.4315,19.382,,,,
148,02/11/16 01:27:18 AM,14.4329,19.382,,,,
149,02/11/16 01:32:18 AM,14.4282,19.152,,,,
150,02/11/16 01:37:18 AM,14.4311,19.152,,,,
151,02/11/16 01:42:18 AM,14.4307,18.919,,,,
152,02/11/16 01:47:18 AM,14.4317,18.685,,,,
153,02/11/16 01:52:18 AM,14.4329,18.451,,,,
154,02/11/16 01:57:18 AM,14.4310,18.217,,,,
155,02/11/16 02:02:18 AM,14.4334,17.983,,,,
156,02/11/16 02:07:18 AM,14.4315,17.748,,,,
157,02/11/16 02:12:18 AM,14.4340,17.510,,,,
158,02/11/16 02:17:18 AM,14.4337,17.272,,,,
159,02/11/16 02:22:18 AM,14.4347,17.035,,,,
160,02/11/16 02:27:18 AM,14.4372,16.795,,,,
161,02/11/16 02:32:18 AM,14.4368,16.556,,,,
162,02/11/16 02:37:18 AM,14.4350,16.317,,,,
163,02/11/16 02:42:18 AM,14.4346,16.075,,,,
164,02/11/16 02:47:18 AM,14.4342,15.832,,,,
165,02/11/16 02:52:18 AM,14.4337,15.589,,,,
166,02/11/16 02:57:18 AM,14.4334,15.346,,,,
167,02/11/16 03:02:18 AM,14.4334,15.346,,,,
168,02/11/16 03:07:18 AM,14.4315,15.102,,,,
169,02/11/16 03:12:18 AM,14.4340,14.855,,,,
170,02/11/16 03:17:18 AM,14.4326,14.855,,,,
171,02/11/16 03:22:18 AM,14.4321,14.608,,,,
172,02/11/16 03:27:18 AM,14.4346,14.362,,,,
173,02/11/16 03:32:18 AM,14.4375,14.362,,,,
174,02/11/16 03:37:18 AM,14.4400,14.113,,,,
175,02/11/16 03:42:18 AM,14.4427,14.113,,,,
176,02/11/16 03:47:18 AM,14.4427,14.113,,,,
177,02/11/16 03:52:18 AM,14.4442,14.113,,,,
178,02/11/16 03:57:18 AM,14.4456,14.113,,,,
179,02/11/16 04:02:18 AM,14.4466,13.865,,,,
180,02/11/16 04:07:18 AM,14.4466,13.865,,,,
181,02/11/16 04:12:18 AM,14.4466,13.865,,,,
182,02/11/16 04:17:18 AM,14.4466,13.865,,,,
183,02/11/16 04:22:18 AM,14.4434,13.615,,,,
184,02/11/16 04:27:18 AM,14.4449,13.615,,,,
185,02/11/16 04:32:18 AM,14.4476,13.615,,,,
186,02/11/16 04:37:18 AM,14.4472,13.365,,,,
187,02/11/16 04:42:18 AM,14.4472,13.365,,,,
188,02/11/16 04:47:18 AM,14.4487,13.365,,,,
189,02/11/16 04:52:18 AM,14.4482,13.113,,,,
190,02/11/16 04:57:18 AM,14.4487,13.365,,,,
191,02/11/16 05:02:18 AM,14.4487,13.365,,,,
192,02/11/16 05:07:18 AM,14.4487,13.365,,,,
193,02/11/16 05:12:18 AM,14.4501,13.365,,,,
194,02/11/16 05:17:18 AM,14.4487,13.365,,,,
195,02/11/16 05:22:18 AM,14.4530,13.365,,,,
196,02/11/16 05:27:18 AM,14.4530,13.365,,,,
197,02/11/16 05:32:18 AM,14.4545,13.365,,,,
198,02/11/16 05:37:18 AM,14.4530,13.365,,,,
199,02/11/16 05:42:18 AM,14.4530,13.365,,,,
200,02/11/16 05:47:18 AM,14.4533,13.615,,,,
201,02/11/16 05:52:18 AM,14.4533,13.615,,,,
202,02/11/16 05:57:18 AM,14.4562,13.615,,,,
203,02/11/16 06:02:18 AM,14.4581,13.865,,,,
204,02/11/16 06:07:18 AM,14.4608,13.865,,,,
205,02/11/16 06:12:18 AM,14.4598,14.113,,,,
206,02/11/16 06:17:18 AM,14.4613,14.113,,,,
207,02/11/16 06:22:18 AM,14.4613,14.113,,,,
208,02/11/16 06:27:18 AM,14.4613,14.113,,,,
209,02/11/16 06:32:18 AM,14.4613,14.113,,,,
210,02/11/16 06:37:18 AM,14.4627,14.113,,,,
211,02/11/16 06:42:18 AM,14.4623,13.865,,,,
212,02/11/16 06:47:18 AM,14.4652,13.865,,,,
213,02/11/16 06:52:18 AM,14.4648,13.615,,,,
214,02/11/16 06:57:18 AM,14.4662,13.615,,,,
215,02/11/16 07:02:18 AM,14.4658,13.365,,,,
216,02/11/16 07:07:18 AM,14.4658,13.365,,,,
217,02/11/16 07:12:18 AM,14.4668,13.113,,,,
218,02/11/16 07:17:18 AM,14.4653,13.113,,,,
219,02/11/16 07:22:18 AM,14.4693,12.859,,,,
220,02/11/16 07:27:18 AM,14.4707,12.859,,,,
221,02/11/16 07:32:18 AM,14.4688,12.607,,,,
222,02/11/16 07:37:18 AM,14.4703,12.607,,,,
223,02/11/16 07:42:18 AM,14.4703,12.607,,,,
224,02/11/16 07:47:18 AM,14.4698,12.351,,,,
225,02/11/16 07:52:18 AM,14.4698,12.351,,,,
226,02/11/16 07:57:18 AM,14.4713,12.351,,,,
227,02/11/16 08:02:18 AM,14.4723,12.096,,,,
228,02/11/16 08:07:18 AM,14.4723,12.096,,,,
229,02/11/16 08:12:18 AM,14.4752,12.096,,,,
230,02/11/16 08:17:18 AM,14.4765,12.096,,,,
231,02/11/16 08:22:18 AM,14.4762,11.840,,,,
232,02/11/16 08:27:18 AM,14.4790,11.840,,,,
233,02/11/16 08:32:18 AM,14.4775,11.840,,,,
234,02/11/16 08:37:18 AM,14.4804,11.840,,,,
235,02/11/16 08:42:18 AM,14.4838,12.096,,,,
236,02/11/16 08:47:18 AM,14.4851,12.096,,,,
237,02/11/16 08:52:18 AM,14.4823,12.096,,,,
238,02/11/16 08:57:18 AM,14.4840,12.351,,,,
239,02/11/16 09:02:18 AM,14.4835,12.859,,,,
240,02/11/16 09:07:18 AM,14.4825,13.113,,,,
241,02/11/16 09:12:18 AM,14.4865,13.865,,,,
242,02/11/16 09:17:18 AM,14.4849,14.608,,,,
243,02/11/16 09:22:18 AM,14.4851,15.589,,,,
244,02/11/16 09:27:18 AM,14.4852,16.556,,,,
245,02/11/16 09:32:18 AM,14.4864,17.272,,,,
246,02/11/16 09:37:18 AM,14.4858,17.748,,,,
247,02/11/16 09:42:18 AM,14.4869,18.451,,,,
248,02/11/16 09:47:18 AM,14.4871,19.382,,,,
249,02/11/16 09:52:18 AM,14.4883,20.073,,,,
250,02/11/16 09:57:18 AM,14.4887,21.209,,,,
251,02/11/16 10:02:18 AM,14.4891,22.330,,,,
252,02/11/16 10:07:18 AM,14.4900,23.655,,,,
253,02/11/16 10:12:18 AM,14.4923,24.960,,,,
254,02/11/16 10:17:18 AM,14.4925,26.668,,,,
255,02/11/16 10:22:18 AM,14.4925,28.346,,,,
256,02/11/16 10:27:18 AM,14.4951,29.790,,,,
257,02/11/16 10:32:18 AM,14.4929,31.012,,,,
258,02/11/16 10:37:18 AM,14.4926,31.617,,,,
259,02/11/16 10:42:18 AM,14.4951,32.218,,,,
260,02/11/16 10:47:18 AM,14.4945,32.617,,,,
261,02/11/16 10:52:18 AM,14.4959,33.411,,,,
262,02/11/16 10:57:18 AM,14.4959,34.198,,,,
263,02/11/16 11:02:18 AM,14.4952,34.590,,,,
264,02/11/16 11:07:18 AM,14.4972,34.981,,,,
265,02/11/16 11:12:18 AM,14.4962,35.175,,,,
266,02/11/16 11:17:18 AM,14.4991,35.951,,,,
267,02/11/16 11:22:18 AM,14.4965,36.914,,,,
268,02/11/16 11:27:18 AM,14.4970,37.870,,,,
269,02/11/16 11:32:18 AM,14.4980,39.196,,,,
270,02/11/16 11:37:18 AM,14.4972,40.321,,,,
271,02/11/16 11:42:18 AM,14.4980,41.439,,,,
272,02/11/16 11:47:18 AM,14.4987,42.548,,,,
273,02/11/16 11:52:18 AM,14.5029,43.282,,,,
274,02/11/16 11:57:18 AM,14.5000,44.013,,,,
275,02/11/16 12:02:18 PM,14.4983,44.560,,,,
276,02/11/16 12:07:18 PM,14.5007,45.104,,,,
277,02/11/16 12:12:18 PM,14.4961,45.648,,,,
278,02/11/16 12:17:18 PM,14.4967,46.008,,,,
279,02/11/16 12:22:18 PM,14.4964,46.548,,,,
280,02/11/16 12:27:18 PM,14.4949,47.266,,,,
281,02/11/16 12:32:18 PM,14.4949,47.266,,,,
282,02/11/16 12:37:18 PM,14.4920,47.266,,,,
283,02/11/16 12:42:18 PM,14.4928,47.624,,,,
284,02/11/16 12:47:18 PM,14.4909,48.160,,,,
285,02/11/16 12:52:18 PM,14.4909,48.160,,,,
286,02/11/16 12:57:18 PM,14.4909,48.160,,,,
287,02/11/16 01:02:18 PM,14.4899,48.339,,,,
288,02/11/16 01:07:18 PM,14.4891,48.695,,,,
289,02/11/16 01:12:18 PM,14.4881,48.871,,,,
290,02/11/16 01:17:18 PM,14.4869,49.050,,,,
291,02/11/16 01:22:18 PM,14.4869,49.050,,,,
292,02/11/16 01:27:18 PM,14.4848,49.404,,,,
293,02/11/16 01:32:18 PM,14.4826,49.759,,,,
294,02/11/16 01:37:18 PM,14.4838,50.290,,,,
295,02/11/16 01:42:18 PM,14.4811,50.466,,,,
296,02/11/16 01:47:18 PM,14.4791,50.113,,,,
297,02/11/16 01:52:18 PM,14.4777,50.113,,,,
298,02/11/16 01:57:18 PM,14.4745,49.937,,,,
299,02/11/16 02:02:18 PM,14.4738,50.290,,,,
300,02/11/16 02:07:18 PM,14.4719,50.819,,,,
301,02/11/16 02:12:18 PM,14.4740,51.172,,,,
302,02/11/16 02:17:18 PM,14.4697,51.172,,,,
303,02/11/16 02:22:18 PM,14.4687,51.346,,,,
304,02/11/16 02:27:18 PM,14.4675,51.523,,,,
305,02/11/16 02:32:18 PM,14.4679,51.699,,,,
306,02/11/16 02:37:18 PM,14.4694,51.699,,,,
307,02/11/16 02:42:18 PM,14.4665,51.699,,,,
308,02/11/16 02:47:18 PM,14.4653,51.874,,,,
309,02/11/16 02:52:18 PM,14.4621,51.699,,,,
310,02/11/16 02:57:18 PM,14.4619,51.523,,,,
311,02/11/16 03:02:18 PM,14.4619,51.523,,,,
312,02/11/16 03:07:18 PM,14.4629,51.346,,,,
313,02/11/16 03:12:18 PM,14.4614,51.346,,,,
314,02/11/16 03:17:18 PM,14.4629,51.346,,,,
315,02/11/16 03:22:18 PM,14.4614,51.346,,,,
316,02/11/16 03:27:18 PM,14.4597,51.172,,,,
317,02/11/16 03:32:18 PM,14.4608,50.995,,,,
318,02/11/16 03:37:18 PM,14.4619,50.819,,,,
319,02/11/16 03:42:18 PM,14.4601,50.643,,,,
320,02/11/16 03:47:18 PM,14.4548,50.113,,,,
321,02/11/16 03:52:18 PM,14.4558,49.937,,,,
322,02/11/16 03:57:18 PM,14.4543,49.937,,,,
323,02/11/16 04:02:18 PM,14.4526,49.759,,,,
324,02/11/16 04:07:18 PM,14.4519,50.113,,,,
325,02/11/16 04:12:18 PM,14.4504,50.113,,,,
326,02/11/16 04:17:18 PM,14.4533,50.113,,,,
327,02/11/16 04:22:18 PM,14.4504,50.113,,,,
328,02/11/16 04:27:18 PM,14.4523,50.290,,,,
329,02/11/16 04:32:18 PM,14.4526,50.466,,,,
330,02/11/16 04:37:18 PM,14.4519,50.819,,,,
331,02/11/16 04:42:18 PM,14.4521,50.995,,,,
332,02/11/16 04:47:18 PM,14.4533,50.819,,,,
333,02/11/16 04:52:18 PM,14.4543,50.643,,,,
334,02/11/16 04:57:18 PM,14.4555,50.466,,,,
335,02/11/16 05:02:18 PM,14.4548,50.113,,,,
336,02/11/16 05:07:18 PM,14.4540,49.759,,,,
337,02/11/16 05:12:18 PM,14.4548,49.404,,,,
338,02/11/16 05:17:18 PM,14.4565,48.871,,,,
339,02/11/16 05:22:18 PM,14.4555,48.339,,,,
340,02/11/16 05:27:18 PM,14.4559,47.802,,,,
341,02/11/16 05:32:18 PM,14.4577,47.266,,,,
342,02/11/16 05:37:18 PM,14.4581,46.728,,,,
343,02/11/16 05:42:18 PM,14.4585,46.188,,,,
344,02/11/16 05:47:18 PM,14.4574,45.648,,,,
345,02/11/16 05:52:18 PM,14.4568,45.286,,,,
346,02/11/16 05:57:18 PM,14.4575,44.922,,,,
347,02/11/16 06:02:18 PM,14.4595,44.560,,,,
348,02/11/16 06:07:18 PM,14.4590,44.195,,,,
349,02/11/16 06:12:18 PM,14.4597,43.831,,,,
350,02/11/16 06:17:18 PM,14.4614,43.282,,,,
351,02/11/16 06:22:18 PM,14.4621,42.915,,,,
352,02/11/16 06:27:18 PM,14.4640,42.363,,,,
353,02/11/16 06:32:18 PM,14.4643,41.810,,,,
354,02/11/16 06:37:18 PM,14.4672,41.067,,,,
355,02/11/16 06:42:18 PM,14.4648,40.509,,,,
356,02/11/16 06:47:18 PM,14.4677,39.760,,,,
357,02/11/16 06:52:18 PM,14.4691,39.007,,,,
358,02/11/16 06:57:18 PM,14.4706,38.250,,,,
359,02/11/16 07:02:18 PM,14.4706,37.488,,,,
360,02/11/16 07:07:18 PM,14.4720,36.723,,,,
361,02/11/16 07:12:18 PM,14.4720,35.951,,,,
362,02/11/16 07:17:18 PM,14.4762,35.175,,,,
363,02/11/16 07:22:18 PM,14.4780,34.590,,,,
364,02/11/16 07:27:18 PM,14.4780,33.805,,,,
365,02/11/16 07:32:18 PM,14.4798,33.213,,,,
366,02/11/16 07:37:18 PM,14.4798,32.418,,,,
367,02/11/16 07:42:18 PM,14.4816,31.816,,,,
368,02/11/16 07:47:18 PM,14.4819,31.213,,,,
369,02/11/16 07:52:18 PM,14.4840,30.808,,,,
370,02/11/16 07:57:18 PM,14.4829,30.198,,,,
371,02/11/16 08:02:18 PM,14.4836,29.790,,,,
372,02/11/16 08:07:18 PM,14.4883,29.174,,,,
373,02/11/16 08:12:18 PM,14.4875,28.762,,,,
374,02/11/16 08:17:18 PM,14.4897,28.346,,,,
375,02/11/16 08:22:18 PM,14.4903,27.930,,,,
376,02/11/16 08:27:18 PM,14.4925,27.511,,,,
377,02/11/16 08:32:18 PM,14.4935,27.302,,,,
378,02/11/16 08:37:18 PM,14.4928,26.881,,,,
379,02/11/16 08:42:18 PM,14.4938,26.668,,,,
380,02/11/16 08:47:18 PM,14.4945,26.245,,,,
381,02/11/16 08:52:18 PM,14.4984,26.031,,,,
382,02/11/16 08:57:18 PM,14.4981,25.819,,,,
383,02/11/16 09:02:18 PM,14.4959,25.390,,,,
384,02/11/16 09:07:18 PM,14.4970,25.174,,,,
385,02/11/16 09:12:18 PM,14.5023,24.960,,,,
386,02/11/16 09:17:18 PM,14.5019,24.744,,,,
387,02/11/16 09:22:18 PM,14.5029,24.526,,,,
388,02/11/16 09:27:18 PM,14.5026,24.310,,,,
389,02/11/16 09:32:18 PM,14.5036,24.093,,,,
390,02/11/16 09:37:18 PM,14.5051,24.093,,,,
391,02/11/16 09:42:18 PM,14.5046,23.875,,,,
392,02/11/16 09:47:18 PM,14.5044,23.655,,,,
393,02/11/16 09:52:18 PM,14.5039,23.436,,,,
394,02/11/16 09:57:18 PM,14.5068,23.436,,,,
395,02/11/16 10:02:18 PM,14.5064,23.216,,,,
396,02/11/16 10:07:18 PM,14.5078,23.216,,,,
397,02/11/16 10:12:18 PM,14.5074,22.995,,,,
398,02/11/16 10:17:18 PM,14.5071,22.775,,,,
399,02/11/16 10:22:18 PM,14.5071,22.775,,,,
400,02/11/16 10:27:18 PM,14.5081,22.552,,,,
401,02/11/16 10:32:18 PM,14.5081,22.552,,,,
402,02/11/16 10:37:18 PM,14.5062,22.330,,,,
403,02/11/16 10:42:18 PM,14.5077,22.330,,,,
404,02/11/16 10:47:18 PM,14.5087,22.107,,,,
405,02/11/16 10:52:18 PM,14.5087,22.107,,,,
406,02/11/16 10:57:18 PM,14.5087,22.107,,,,
407,02/11/16 11:02:18 PM,14.5084,21.884,,,,
408,02/11/16 11:07:18 PM,14.5099,21.884,,,,
409,02/11/16 11:12:18 PM,14.5094,21.659,,,,
410,02/11/16 11:17:18 PM,14.5080,21.659,,,,
411,02/11/16 11:22:18 PM,14.5080,21.659,,,,
412,02/11/16 11:27:18 PM,14.5104,21.434,,,,
413,02/11/16 11:32:18 PM,14.5077,21.434,,,,
414,02/11/16 11:37:18 PM,14.5090,21.434,,,,
415,02/11/16 11:42:18 PM,14.5104,21.434,,,,
416,02/11/16 11:47:18 PM,14.5090,21.434,,,,
417,02/11/16 11:52:18 PM,14.5087,21.209,,,,
418,02/11/16 11:57:18 PM,14.5087,21.209,,,,
419,02/12/16 12:02:18 AM,14.5129,21.209,,,,
420,02/12/16 12:07:18 AM,14.5102,21.209,,,,
421,02/12/16 12:12:18 AM,14.5083,20.984,,,,
422,02/12/16 12:17:18 AM,14.5097,20.984,,,,
423,02/12/16 12:22:18 AM,14.5097,20.984,,,,
424,02/12/16 12:27:18 AM,14.5080,20.757,,,,
425,02/12/16 12:32:18 AM,14.5080,20.757,,,,
426,02/12/16 12:37:18 AM,14.5090,20.529,,,,
427,02/12/16 12:42:18 AM,14.5104,20.529,,,,
428,02/12/16 12:47:18 AM,14.5132,20.529,,,,
429,02/12/16 12:52:18 AM,14.5129,20.302,,,,
430,02/12/16 12:57:18 AM,14.5129,20.302,,,,
431,02/12/16 01:02:18 AM,14.5129,20.302,,,,
432,02/12/16 01:07:18 AM,14.5115,20.302,,,,
433,02/12/16 01:12:18 AM,14.5086,20.302,,,,
434,02/12/16 01:17:18 AM,14.5115,20.302,,,,
435,02/12/16 01:22:18 AM,14.5096,20.073,,,,
436,02/12/16 01:27:18 AM,14.5081,20.073,,,,
437,02/12/16 01:32:18 AM,14.5096,20.073,,,,
438,02/12/16 01:37:18 AM,14.5081,20.073,,,,
439,02/12/16 01:42:18 AM,14.5096,20.073,,,,
440,02/12/16 01:47:18 AM,14.5120,19.843,,,,
441,02/12/16 01:52:18 AM,14.5120,19.843,,,,
442,02/12/16 01:57:18 AM,14.5120,19.843,,,,
443,02/12/16 02:02:18 AM,14.5106,19.843,,,,
444,02/12/16 02:07:18 AM,14.5093,19.843,,,,
445,02/12/16 02:12:18 AM,14.5074,19.612,,,,
446,02/12/16 02:17:18 AM,14.5074,19.612,,,,
447,02/12/16 02:22:18 AM,14.5074,19.612,,,,
448,02/12/16 02:27:18 AM,14.5059,19.612,,,,
449,02/12/16 02:32:18 AM,14.5074,19.612,,,,
450,02/12/16 02:37:18 AM,14.5074,19.612,,,,
451,02/12/16 02:42:18 AM,14.5089,19.612,,,,
452,02/12/16 02:47:18 AM,14.5106,19.843,,,,
453,02/12/16 02:52:18 AM,14.5093,19.843,,,,
454,02/12/16 02:57:18 AM,14.5139,20.073,,,,
455,02/12/16 03:02:18 AM,14.5157,20.302,,,,
456,02/12/16 03:07:18 AM,14.5147,20.529,,,,
457,02/12/16 03:12:18 AM,14.5168,20.984,,,,
458,02/12/16 03:17:18 AM,14.5144,21.209,,,,
459,02/12/16 03:22:18 AM,14.5138,21.659,,,,
460,02/12/16 03:27:18 AM,14.5126,21.884,,,,
