"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Attached (LGR S/N: 10569713, SEN S/N: 10569713)","Stopped (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
99,11/10/15 09:02:18 PM,14.3790,46.548,,,,
100,11/10/15 09:07:18 PM,14.3802,46.369,,,,
101,11/10/15 09:12:18 PM,14.3830,46.369,,,,
102,11/10/15 09:17:18 PM,14.3817,46.369,,,,
103,11/10/15 09:22:18 PM,14.3819,46.548,,,,
104,11/10/15 09:27:18 PM,14.3834,46.548,,,,
105,11/10/15 09:32:18 PM,14.3834,46.548,,,,
106,11/10/15 09:37:18 PM,14.3830,46.369,,,,
107,11/10/15 09:42:18 PM,14.3824,46.008,,,,
108,11/10/15 09:47:18 PM,14.3834,45.828,,,,
109,11/10/15 09:52:18 PM,14.3841,45.466,,,,
110,11/10/15 09:57:18 PM,14.3838,45.286,,,,
111,11/10/15 10:02:18 PM,14.3860,44.922,,,,
112,11/10/15 10:07:18 PM,14.3899,44.742,,,,
113,11/10/15 10:12:18 PM,14.3867,44.560,,,,
114,11/10/15 10:17:18 PM,14.3892,44.379,,,,
115,11/10/15 10:22:18 PM,14.3875,44.195,,,,
116,11/10/15 10:27:18 PM,14.3885,44.013,,,,
117,11/10/15 10:32:18 PM,14.3850,43.648,,,,
118,11/10/15 10:37:18 PM,14.3889,43.466,,,,
119,11/10/15 10:42:18 PM,14.3899,43.282,,,,
120,11/10/15 10:47:18 PM,14.3906,42.915,,,,
121,11/10/15 10:52:18 PM,14.3889,42.732,,,,
122,11/10/15 10:57:18 PM,14.3899,42.548,,,,
123,11/10/15 11:02:18 PM,14.3893,42.179,,,,
124,11/10/15 11:07:18 PM,14.3918,41.994,,,,
125,11/10/15 11:12:18 PM,14.3901,41.810,,,,
126,11/10/15 11:17:18 PM,14.3882,41.625,,,,
127,11/10/15 11:22:18 PM,14.3879,41.439,,,,
128,11/10/15 11:27:18 PM,14.3876,41.254,,,,
129,11/10/15 11:32:18 PM,14.3896,40.881,,,,
130,11/10/15 11:37:18 PM,14.3893,40.696,,,,
131,11/10/15 11:42:18 PM,14.3908,40.696,,,,
132,11/10/15 11:47:18 PM,14.3918,40.509,,,,
133,11/10/15 11:52:18 PM,14.3915,40.321,,,,
134,11/10/15 11:57:18 PM,14.3915,40.321,,,,
135,11/11/15 12:02:18 AM,14.3940,40.134,,,,
136,11/11/15 12:07:18 AM,14.3925,40.134,,,,
137,11/11/15 12:12:18 AM,14.3937,39.947,,,,
138,11/11/15 12:17:18 AM,14.3922,39.947,,,,
139,11/11/15 12:22:18 AM,14.3933,39.760,,,,
140,11/11/15 12:27:18 AM,14.3930,39.573,,,,
141,11/11/15 12:32:18 AM,14.3930,39.573,,,,
142,11/11/15 12:37:18 AM,14.3927,39.384,,,,
143,11/11/15 12:42:18 AM,14.3912,39.384,,,,
144,11/11/15 12:47:18 AM,14.3898,39.384,,,,
145,11/11/15 12:52:18 AM,14.3893,39.196,,,,
146,11/11/15 12:57:18 AM,14.3908,39.196,,,,
147,11/11/15 01:02:18 AM,14.3890,39.007,,,,
148,11/11/15 01:07:18 AM,14.3901,38.818,,,,
149,11/11/15 01:12:18 AM,14.3888,38.818,,,,
150,11/11/15 01:17:18 AM,14.3883,38.629,,,,
151,11/11/15 01:22:18 AM,14.3880,38.440,,,,
152,11/11/15 01:27:18 AM,14.3880,38.440,,,,
153,11/11/15 01:32:18 AM,14.3890,38.250,,,,
154,11/11/15 01:37:18 AM,14.3888,38.061,,,,
155,11/11/15 01:42:18 AM,14.3898,37.870,,,,
156,11/11/15 01:47:18 AM,14.3927,37.870,,,,
157,11/11/15 01:52:18 AM,14.3909,37.679,,,,
158,11/11/15 01:57:18 AM,14.3905,37.488,,,,
159,11/11/15 02:02:18 AM,14.3905,37.488,,,,
160,11/11/15 02:07:18 AM,14.3902,37.297,,,,
161,11/11/15 02:12:18 AM,14.3883,37.107,,,,
162,11/11/15 02:17:18 AM,14.3898,37.107,,,,
163,11/11/15 02:22:18 AM,14.3895,36.914,,,,
164,11/11/15 02:27:18 AM,14.3890,36.723,,,,
165,11/11/15 02:32:18 AM,14.3890,36.723,,,,
166,11/11/15 02:37:18 AM,14.3905,36.723,,,,
167,11/11/15 02:42:18 AM,14.3931,36.531,,,,
168,11/11/15 02:47:18 AM,14.3944,36.531,,,,
169,11/11/15 02:52:18 AM,14.3956,36.338,,,,
170,11/11/15 02:57:18 AM,14.3941,36.338,,,,
171,11/11/15 03:02:18 AM,14.3937,36.145,,,,
172,11/11/15 03:07:18 AM,14.3924,36.145,,,,
173,11/11/15 03:12:18 AM,14.3919,35.951,,,,
174,11/11/15 03:17:18 AM,14.3934,35.951,,,,
175,11/11/15 03:22:18 AM,14.3931,35.758,,,,
176,11/11/15 03:27:18 AM,14.3944,35.758,,,,
177,11/11/15 03:32:18 AM,14.3917,35.758,,,,
178,11/11/15 03:37:18 AM,14.3898,35.564,,,,
179,11/11/15 03:42:18 AM,14.3898,35.564,,,,
180,11/11/15 03:47:18 AM,14.3880,35.370,,,,
181,11/11/15 03:52:18 AM,14.3880,35.370,,,,
182,11/11/15 03:57:18 AM,14.3919,35.175,,,,
183,11/11/15 04:02:18 AM,14.3919,35.175,,,,
184,11/11/15 04:07:18 AM,14.3917,34.981,,,,
185,11/11/15 04:12:18 AM,14.3902,34.981,,,,
186,11/11/15 04:17:18 AM,14.3888,34.981,,,,
187,11/11/15 04:22:18 AM,14.3917,34.981,,,,
188,11/11/15 04:27:18 AM,14.3946,34.981,,,,
189,11/11/15 04:32:18 AM,14.3927,34.786,,,,
